+---------------------+---------------------+----------+----------+--------------+---------------+----------------+-------------+
| Date                | Date                |     Open |    Close |   Buy Signal |   Sell Signal |   Buy and Hold |    Strategy |
| 2007-12-10 00:00:00 | 2007-12-10 00:00:00 | 210.67   | 219.19   |            0 |             0 |    143.19      |  16107.1    |
| 2007-12-17 00:00:00 | 2007-12-17 00:00:00 | 209.6    | 209.76   |            0 |             1 |    133.76      |  16240.8    |
| 2007-12-24 00:00:00 | 2007-12-24 00:00:00 | 211.94   | 211      |            0 |             1 |    135         |  16375.8    |
| 2007-12-31 00:00:00 | 2007-12-31 00:00:00 | 199.93   | 211.59   |            0 |             1 |    135.59      |  16511.4    |
| 2008-01-07 00:00:00 | 2008-01-07 00:00:00 | 198.74   | 200.23   |            0 |             1 |    124.23      |  16635.7    |
| 2008-01-14 00:00:00 | 2008-01-14 00:00:00 | 187.21   | 200.17   |            0 |             1 |    124.17      |  16759.8    |
| 2008-01-21 00:00:00 | 2008-01-21 00:00:00 | 191.37   | 178.17   |            0 |             1 |    102.17      |  16862      |
| 2008-01-28 00:00:00 | 2008-01-28 00:00:00 | 207.78   | 190.62   |            0 |             1 |    114.62      |  16976.6    |
| 2008-02-04 00:00:00 | 2008-02-04 00:00:00 | 187.07   | 207.84   |            0 |             1 |    131.84      |  17108.5    |
| 2008-02-11 00:00:00 | 2008-02-11 00:00:00 | 178.41   | 187.87   |            0 |             1 |    111.87      |  17220.3    |
| 2008-02-18 00:00:00 | 2008-02-18 00:00:00 | 177.71   | 180.31   |            0 |             1 |    104.31      |  17324.6    |
| 2008-02-25 00:00:00 | 2008-02-25 00:00:00 | 169.63   | 175.35   |            0 |             1 |     99.35      |  17424      |
| 2008-03-03 00:00:00 | 2008-03-03 00:00:00 | 160.07   | 169.29   |            0 |             1 |     93.29      |  17517.3    |
| 2008-03-10 00:00:00 | 2008-03-10 00:00:00 | 156.86   | 159.99   |            0 |             1 |     83.99      |  17601.3    |
| 2008-03-17 00:00:00 | 2008-03-17 00:00:00 | 179.63   | 142.03   |            0 |             1 |     66.03      |  17667.3    |
| 2008-03-24 00:00:00 | 2008-03-24 00:00:00 | 164.45   | 179      |            0 |             1 |    103         |  17770.3    |
| 2008-03-31 00:00:00 | 2008-03-31 00:00:00 | 175.4    | 164.17   |            0 |             1 |     88.17      |  17858.5    |
| 2008-04-07 00:00:00 | 2008-04-07 00:00:00 | 167.3    | 178.56   |            0 |             1 |    102.56      |  17961      |
| 2008-04-14 00:00:00 | 2008-04-14 00:00:00 | 179.93   | 166.45   |            0 |             1 |     90.45      |  18051.5    |
| 2008-04-21 00:00:00 | 2008-04-21 00:00:00 | 192      | 179.57   |            0 |             1 |    103.57      |  18155.1    |
| 2008-04-28 00:00:00 | 2008-04-28 00:00:00 | 200.27   | 192.49   |            0 |             1 |    116.49      |  18271.5    |
| 2008-05-05 00:00:00 | 2008-05-05 00:00:00 | 188.09   | 198.61   |            0 |             1 |    122.61      |  18394.2    |
| 2008-05-12 00:00:00 | 2008-05-12 00:00:00 | 187.14   | 189.45   |            0 |             1 |    113.45      |  18507.6    |
| 2008-05-19 00:00:00 | 2008-05-19 00:00:00 | 172.64   | 185.67   |            0 |             1 |    109.67      |  18617.3    |
| 2008-05-26 00:00:00 | 2008-05-26 00:00:00 | 176.41   | 171.76   |            0 |             1 |     95.76      |  18713      |
| 2008-06-02 00:00:00 | 2008-06-02 00:00:00 | 169.44   | 177      |            0 |             1 |    101         |  18814      |
| 2008-06-09 00:00:00 | 2008-06-09 00:00:00 | 178.29   | 170.85   |            0 |             1 |     94.85      |  18908.9    |
| 2008-06-16 00:00:00 | 2008-06-16 00:00:00 | 183.77   | 177.74   |            0 |             1 |    101.74      |  19010.6    |
| 2008-06-23 00:00:00 | 2008-06-23 00:00:00 | 174.56   | 184.6    |            0 |             1 |    108.6       |  19119.2    |
| 2008-06-30 00:00:00 | 2008-06-30 00:00:00 | 178.89   | 175.56   |            0 |             1 |     99.56      |  19218.8    |
| 2008-07-07 00:00:00 | 2008-07-07 00:00:00 | 162.48   | 180.69   |            0 |             1 |    104.69      |  19323.5    |
| 2008-07-14 00:00:00 | 2008-07-14 00:00:00 | 182.84   | 167.92   |            0 |             1 |     91.92      |  19415.4    |
| 2008-07-21 00:00:00 | 2008-07-21 00:00:00 | 178.66   | 184.16   |            0 |             1 |    108.16      |  19523.6    |
| 2008-07-28 00:00:00 | 2008-07-28 00:00:00 | 182      | 178.94   |            0 |             1 |    102.94      |  19626.5    |
| 2008-08-04 00:00:00 | 2008-08-04 00:00:00 | 175.95   | 179.66   |            0 |             1 |    103.66      |  19730.2    |
| 2008-08-11 00:00:00 | 2008-08-11 00:00:00 | 163.18   | 176.38   |            0 |             1 |    100.38      |  19830.5    |
| 2008-08-18 00:00:00 | 2008-08-18 00:00:00 | 159.81   | 162.26   |            0 |             1 |     86.26      |  19916.8    |
| 2008-08-25 00:00:00 | 2008-08-25 00:00:00 | 163.97   | 158.59   |            0 |             1 |     82.59      |  19999.4    |
| 2008-09-01 00:00:00 | 2008-09-01 00:00:00 | 163.24   | 167.5    |            0 |             1 |     91.5       |  20090.9    |
| 2008-09-08 00:00:00 | 2008-09-08 00:00:00 | 154.21   | 171      |            0 |             1 |     95         |  20185.9    |
| 2008-09-15 00:00:00 | 2008-09-15 00:00:00 | 129.8    | 142.28   |            0 |             1 |     66.28      |  20252.2    |
| 2008-09-22 00:00:00 | 2008-09-22 00:00:00 | 137.99   | 132.78   |            0 |             1 |     56.78      |  20308.9    |
| 2008-09-29 00:00:00 | 2008-09-29 00:00:00 | 128      | 134.49   |            0 |             1 |     58.49      |  20367.4    |
| 2008-10-06 00:00:00 | 2008-10-06 00:00:00 |  88.8    | 122.1    |            0 |             1 |     46.1       |  20413.5    |
| 2008-10-13 00:00:00 | 2008-10-13 00:00:00 | 114.3    |  98.93   |            0 |             1 |     22.93      |  20436.5    |
| 2008-10-20 00:00:00 | 2008-10-20 00:00:00 | 100.4    | 117.55   |            0 |             1 |     41.55      |  20478      |
| 2008-10-27 00:00:00 | 2008-10-27 00:00:00 |  92.5    |  96.8    |            0 |             1 |     20.8       |  20498.8    |
| 2008-11-03 00:00:00 | 2008-11-03 00:00:00 |  77.78   |  92      |            0 |             1 |     16         |  20514.8    |
| 2008-11-10 00:00:00 | 2008-11-10 00:00:00 |  66.73   |  78.77   |            0 |             1 |      2.77      |  20517.6    |
| 2008-11-17 00:00:00 | 2008-11-17 00:00:00 |  53.31   |  64.79   |            0 |             1 |    -11.21      |  20506.4    |
| 2008-11-24 00:00:00 | 2008-11-24 00:00:00 |  78.99   |  56.13   |            0 |             1 |    -19.87      |  20486.5    |
| 2008-12-01 00:00:00 | 2008-12-01 00:00:00 |  70.72   |  75.8    |            0 |             1 |     -0.199997  |  20486.3    |
| 2008-12-08 00:00:00 | 2008-12-08 00:00:00 |  67.74   |  73.87   |            0 |             1 |     -2.13      |  20484.2    |
| 2008-12-15 00:00:00 | 2008-12-15 00:00:00 |  80.73   |  67.12   |            0 |             1 |     -8.88      |  20475.3    |
| 2008-12-22 00:00:00 | 2008-12-22 00:00:00 |  75.97   |  80      |            0 |             1 |      4         |  20479.3    |
| 2008-12-29 00:00:00 | 2008-12-29 00:00:00 |  86.76   |  76.43   |            0 |             1 |      0.43      |  20479.7    |
| 2009-01-05 00:00:00 | 2009-01-05 00:00:00 |  83.92   |  85.81   |            0 |             1 |      9.81      |  20489.5    |
| 2009-01-12 00:00:00 | 2009-01-12 00:00:00 |  73.05   |  83.36   |            0 |             1 |      7.36      |  20496.9    |
| 2009-01-19 00:00:00 | 2009-01-19 00:00:00 |  74.91   |  69.6    |            0 |             1 |     -6.4       |  20490.5    |
| 2009-01-26 00:00:00 | 2009-01-26 00:00:00 |  80.73   |  76.06   |            0 |             1 |      0.0599976 |  20490.6    |
| 2009-02-02 00:00:00 | 2009-02-02 00:00:00 |  96.57   |  78.78   |            0 |             1 |      2.78      |  20493.3    |
| 2009-02-09 00:00:00 | 2009-02-09 00:00:00 |  96.45   |  97.02   |            0 |             1 |     21.02      |  20514.4    |
| 2009-02-16 00:00:00 | 2009-02-16 00:00:00 |  84.59   |  92.26   |            0 |             1 |     16.26      |  20530.6    |
| 2009-02-23 00:00:00 | 2009-02-23 00:00:00 |  91.08   |  86.51   |            0 |             1 |     10.51      |  20541.1    |
| 2009-03-02 00:00:00 | 2009-03-02 00:00:00 |  75.65   |  87.86   |            0 |             1 |     11.86      |  20553      |
| 2009-03-09 00:00:00 | 2009-03-09 00:00:00 |  98.8    |  73.77   |            0 |             1 |     -2.23      |  20550.8    |
| 2009-03-16 00:00:00 | 2009-03-16 00:00:00 |  97.32   | 100.33   |            0 |             1 |     24.33      |  20575.1    |
| 2009-03-23 00:00:00 | 2009-03-23 00:00:00 | 108.08   | 102.5    |            0 |             1 |     26.5       |  20601.6    |
| 2009-03-30 00:00:00 | 2009-03-30 00:00:00 | 119.4    | 104.11   |            0 |             1 |     28.11      |  20629.7    |
| 2009-04-06 00:00:00 | 2009-04-06 00:00:00 | 124.33   | 116      |            0 |             1 |     40         |  20669.7    |
| 2009-04-13 00:00:00 | 2009-04-13 00:00:00 | 120.6    | 122.81   |            0 |             1 |     46.81      |  20716.5    |
| 2009-04-20 00:00:00 | 2009-04-20 00:00:00 | 121.3    | 116.97   |            0 |             1 |     40.97      |  20757.5    |
| 2009-04-27 00:00:00 | 2009-04-27 00:00:00 | 127.08   | 119.34   |            0 |             1 |     43.34      |  20800.8    |
| 2009-05-04 00:00:00 | 2009-05-04 00:00:00 | 139.59   | 127.51   |            0 |             1 |     51.51      |  20852.3    |
| 2009-05-11 00:00:00 | 2009-05-11 00:00:00 | 134.4    | 136.85   |            0 |             1 |     60.85      |  20913.2    |
| 2009-05-18 00:00:00 | 2009-05-18 00:00:00 | 136.35   | 137.2    |            0 |             1 |     61.2       |  20974.4    |
| 2009-05-25 00:00:00 | 2009-05-25 00:00:00 | 144.57   | 134.61   |            0 |             1 |     58.61      |  21033      |
| 2009-06-01 00:00:00 | 2009-06-01 00:00:00 | 149.01   | 145.8    |            0 |             1 |     69.8       |  21102.8    |
| 2009-06-08 00:00:00 | 2009-06-08 00:00:00 | 145.64   | 147.55   |            0 |             1 |     71.55      |  21174.3    |
| 2009-06-15 00:00:00 | 2009-06-15 00:00:00 | 143.13   | 144.17   |            0 |             1 |     68.17      |  21242.5    |
| 2009-06-22 00:00:00 | 2009-06-22 00:00:00 | 146.74   | 141.87   |            0 |             1 |     65.87      |  21308.4    |
| 2009-06-29 00:00:00 | 2009-06-29 00:00:00 | 143.49   | 147.5    |            0 |             1 |     71.5       |  21379.9    |
| 2009-07-06 00:00:00 | 2009-07-06 00:00:00 | 141.87   | 142.66   |            0 |             1 |     66.66      |  21446.5    |
| 2009-07-13 00:00:00 | 2009-07-13 00:00:00 | 156.84   | 146.72   |            0 |             1 |     70.72      |  21517.3    |
| 2009-07-20 00:00:00 | 2009-07-20 00:00:00 | 164.72   | 157.75   |            0 |             1 |     81.75      |  21599      |
| 2009-07-27 00:00:00 | 2009-07-27 00:00:00 | 163.3    | 164.7    |            0 |             1 |     88.7       |  21687.7    |
| 2009-08-03 00:00:00 | 2009-08-03 00:00:00 | 163.65   | 165.2    |            0 |             1 |     89.2       |  21776.9    |
| 2009-08-10 00:00:00 | 2009-08-10 00:00:00 | 162.73   | 163.2    |            0 |             1 |     87.2       |  21864.1    |
| 2009-08-17 00:00:00 | 2009-08-17 00:00:00 | 163.51   | 159.32   |            0 |             0 |     83.32      |  21947.4    |
| 2009-08-24 00:00:00 | 2009-08-24 00:00:00 | 164.42   | 164.36   |            0 |             1 |     88.36      |  22035.8    |
| 2009-08-31 00:00:00 | 2009-08-31 00:00:00 | 162.97   | 162.95   |            0 |             0 |     86.95      |  22122.7    |
| 2009-09-07 00:00:00 | 2009-09-07 00:00:00 | 174.7    | 165.25   |            0 |             1 |     89.25      |  22212      |
| 2009-09-14 00:00:00 | 2009-09-14 00:00:00 | 183.18   | 173.28   |            0 |             1 |     97.28      |  22309.3    |
| 2009-09-21 00:00:00 | 2009-09-21 00:00:00 | 179.5    | 181.69   |            0 |             1 |    105.69      |  22415      |
| 2009-09-28 00:00:00 | 2009-09-28 00:00:00 | 179.61   | 180.14   |            0 |             1 |    104.14      |  22519.1    |
| 2009-10-05 00:00:00 | 2009-10-05 00:00:00 | 189.3    | 180.77   |            0 |             1 |    104.77      |  22623.9    |
| 2009-10-12 00:00:00 | 2009-10-12 00:00:00 | 184.37   | 190.86   |            0 |             1 |    114.86      |  22738.7    |
| 2009-10-19 00:00:00 | 2009-10-19 00:00:00 | 180.36   | 184.85   |            0 |             1 |    108.85      |  22847.6    |
| 2009-10-26 00:00:00 | 2009-10-26 00:00:00 | 170.17   | 180.52   |            0 |             0 |    104.52      |  22952.1    |
| 2009-11-02 00:00:00 | 2009-11-02 00:00:00 | 171.78   | 171.59   |            0 |             0 |     95.59      |  23047.7    |
| 2009-11-09 00:00:00 | 2009-11-09 00:00:00 | 176.76   | 173.68   |            0 |             0 |     97.68      |  23145.4    |
| 2009-11-16 00:00:00 | 2009-11-16 00:00:00 | 170.01   | 177.99   |            0 |             0 |    101.99      |  23247.4    |
| 2009-11-23 00:00:00 | 2009-11-23 00:00:00 | 164.16   | 171.67   |            0 |             0 |     95.67      |  23343      |
| 2009-11-30 00:00:00 | 2009-11-30 00:00:00 | 167.24   | 165.47   |            0 |             0 |     89.47      |  23432.5    |
| 2009-12-07 00:00:00 | 2009-12-07 00:00:00 | 166      | 166.52   |            0 |             0 |     90.52      |  23523      |
| 2009-12-14 00:00:00 | 2009-12-14 00:00:00 | 163.19   | 166.48   |            0 |             0 |     90.48      |  23613.5    |
| 2009-12-21 00:00:00 | 2009-12-21 00:00:00 | 163.97   | 163.79   |            0 |             0 |     87.79      |  23701.3    |
| 2009-12-28 00:00:00 | 2009-12-28 00:00:00 | 168.84   | 164.1    |            0 |             0 |     88.1       |  23789.4    |
| 2010-01-04 00:00:00 | 2010-01-04 00:00:00 | 174.31   | 170.05   |            0 |             0 |     94.05      |  23883.4    |
| 2010-01-11 00:00:00 | 2010-01-11 00:00:00 | 165.21   | 175.06   |            0 |             0 |     99.06      |  23982.5    |
| 2010-01-18 00:00:00 | 2010-01-18 00:00:00 | 154.12   | 165.01   |            0 |             0 |     89.01      |  24071.5    |
| 2010-01-25 00:00:00 | 2010-01-25 00:00:00 | 148.72   | 156.13   |            0 |             0 |     80.13      |  24151.6    |
| 2010-02-01 00:00:00 | 2010-02-01 00:00:00 | 154.16   | 149.82   |            0 |             1 |     73.82      |  24225.5    |
| 2010-02-08 00:00:00 | 2010-02-08 00:00:00 | 153.93   | 154.27   |            0 |             0 |     78.27      |  24303.7    |
| 2010-02-15 00:00:00 | 2010-02-15 00:00:00 | 156.18   | 155.3    |            0 |             0 |     79.3       |  24383      |
| 2010-02-22 00:00:00 | 2010-02-22 00:00:00 | 156.35   | 157.2    |            0 |             0 |     81.2       |  24464.2    |
| 2010-03-01 00:00:00 | 2010-03-01 00:00:00 | 167.18   | 156.51   |            0 |             0 |     80.51      |  24544.7    |
| 2010-03-08 00:00:00 | 2010-03-08 00:00:00 | 174.96   | 167.88   |            0 |             0 |     91.88      |  24636.6    |
| 2010-03-15 00:00:00 | 2010-03-15 00:00:00 | 177.9    | 173.95   |            0 |             0 |     97.95      |  24734.6    |
| 2010-03-22 00:00:00 | 2010-03-22 00:00:00 | 172.87   | 176.21   |            0 |             0 |    100.21      |  24834.8    |
| 2010-03-29 00:00:00 | 2010-03-29 00:00:00 | 170.22   | 173.87   |            0 |             0 |     97.87      |  24932.6    |
| 2010-04-05 00:00:00 | 2010-04-05 00:00:00 | 179.12   | 170.68   |            0 |             0 |     94.68      |  25027.3    |
| 2010-04-12 00:00:00 | 2010-04-12 00:00:00 | 160.7    | 179.36   |            0 |             0 |    103.36      |  25130.7    |
| 2010-04-19 00:00:00 | 2010-04-19 00:00:00 | 157.4    | 155.6    |            0 |             1 |     79.6       |  25210.3    |
| 2010-04-26 00:00:00 | 2010-04-26 00:00:00 | 145.2    | 156.72   |            0 |             1 |     80.72      |  25291      |
| 2010-05-03 00:00:00 | 2010-05-03 00:00:00 | 142.99   | 147.84   |            0 |             1 |     71.84      |  25362.8    |
| 2010-05-10 00:00:00 | 2010-05-10 00:00:00 | 143.23   | 149.09   |            0 |             1 |     73.09      |  25435.9    |
| 2010-05-17 00:00:00 | 2010-05-17 00:00:00 | 140.62   | 143.47   |            0 |             1 |     67.47      |  25503.4    |
| 2010-05-24 00:00:00 | 2010-05-24 00:00:00 | 144.26   | 142      |            0 |             1 |     66         |  25569.4    |
| 2010-05-31 00:00:00 | 2010-05-31 00:00:00 | 142.25   | 144.26   |            0 |             1 |     68.26      |  25637.7    |
| 2010-06-07 00:00:00 | 2010-06-07 00:00:00 | 135.64   | 142.28   |            0 |             1 |     66.28      |  25703.9    |
| 2010-06-14 00:00:00 | 2010-06-14 00:00:00 | 138.18   | 137.11   |            0 |             1 |     61.11      |  25765.1    |
| 2010-06-21 00:00:00 | 2010-06-21 00:00:00 | 139.66   | 139.65   |            0 |             1 |     63.65      |  25828.7    |
| 2010-06-28 00:00:00 | 2010-06-28 00:00:00 | 131.08   | 140.38   |            0 |             1 |     64.38      |  25893.1    |
| 2010-07-05 00:00:00 | 2010-07-05 00:00:00 | 138.06   | 133.74   |            0 |             1 |     57.74      |  25950.8    |
| 2010-07-12 00:00:00 | 2010-07-12 00:00:00 | 146.17   | 137.61   |            0 |             1 |     61.61      |  26012.4    |
| 2010-07-19 00:00:00 | 2010-07-19 00:00:00 | 147.38   | 147.67   |            0 |             1 |     71.67      |  26084.1    |
| 2010-07-26 00:00:00 | 2010-07-26 00:00:00 | 150.82   | 147.39   |            0 |             1 |     71.39      |  26155.5    |
| 2010-08-02 00:00:00 | 2010-08-02 00:00:00 | 155.18   | 152.82   |            0 |             1 |     76.82      |  26232.3    |
| 2010-08-09 00:00:00 | 2010-08-09 00:00:00 | 148.08   | 155.93   |            0 |             1 |     79.93      |  26312.2    |
| 2010-08-16 00:00:00 | 2010-08-16 00:00:00 | 148.24   | 147.58   |            0 |             1 |     71.58      |  26383.8    |
| 2010-08-23 00:00:00 | 2010-08-23 00:00:00 | 139.75   | 148.12   |            0 |             1 |     72.12      |  26455.9    |
| 2010-08-30 00:00:00 | 2010-08-30 00:00:00 | 147.29   | 138.83   |            0 |             1 |     62.83      |  26518.8    |
| 2010-09-06 00:00:00 | 2010-09-06 00:00:00 | 150.39   | 146.15   |            0 |             1 |     70.15      |  26588.9    |
| 2010-09-13 00:00:00 | 2010-09-13 00:00:00 | 150.98   | 152.32   |            0 |             1 |     76.32      |  26665.2    |
| 2010-09-20 00:00:00 | 2010-09-20 00:00:00 | 147.28   | 150.98   |            0 |             1 |     74.98      |  26740.2    |
| 2010-09-27 00:00:00 | 2010-09-27 00:00:00 | 147.7    | 147.01   |            0 |             1 |     71.01      |  26811.2    |
| 2010-10-04 00:00:00 | 2010-10-04 00:00:00 | 152.66   | 147.7    |            0 |             1 |     71.7       |  26882.9    |
| 2010-10-11 00:00:00 | 2010-10-11 00:00:00 | 150.69   | 152.67   |            0 |             1 |     76.67      |  26959.6    |
| 2010-10-18 00:00:00 | 2010-10-18 00:00:00 | 157.76   | 150.93   |            0 |             1 |     74.93      |  27034.5    |
| 2010-10-25 00:00:00 | 2010-10-25 00:00:00 | 161.13   | 159.36   |            0 |             0 |     83.36      |  27117.9    |
| 2010-11-01 00:00:00 | 2010-11-01 00:00:00 | 171.07   | 161.77   |            0 |             0 |     85.77      |  27203.7    |
| 2010-11-08 00:00:00 | 2010-11-08 00:00:00 | 165.83   | 169.95   |            0 |             1 |     93.95      |  27297.6    |
| 2010-11-15 00:00:00 | 2010-11-15 00:00:00 | 166.67   | 165.68   |            0 |             0 |     89.68      |  27387.3    |
| 2010-11-22 00:00:00 | 2010-11-22 00:00:00 | 158.22   | 164.3    |            0 |             0 |     88.3       |  27475.6    |
| 2010-11-29 00:00:00 | 2010-11-29 00:00:00 | 162.31   | 157.49   |            0 |             0 |     81.49      |  27557.1    |
| 2010-12-06 00:00:00 | 2010-12-06 00:00:00 | 168.47   | 161.66   |            0 |             0 |     85.66      |  27642.7    |
| 2010-12-13 00:00:00 | 2010-12-13 00:00:00 | 164.04   | 168.25   |            0 |             0 |     92.25      |  27735      |
| 2010-12-20 00:00:00 | 2010-12-20 00:00:00 | 167.6    | 163.74   |            0 |             0 |     87.74      |  27822.7    |
| 2010-12-27 00:00:00 | 2010-12-27 00:00:00 | 168.16   | 166.79   |            0 |             0 |     90.79      |  27913.5    |
| 2011-01-03 00:00:00 | 2011-01-03 00:00:00 | 170.69   | 170.55   |            0 |             0 |     94.55      |  28008.1    |
| 2011-01-10 00:00:00 | 2011-01-10 00:00:00 | 175      | 170      |            0 |             0 |     94         |  28102.1    |
| 2011-01-17 00:00:00 | 2011-01-17 00:00:00 | 166.2    | 174.75   |            0 |             0 |     98.75      |  28200.8    |
| 2011-01-24 00:00:00 | 2011-01-24 00:00:00 | 161.77   | 165.99   |            0 |             0 |     89.99      |  28290.8    |
| 2011-01-31 00:00:00 | 2011-01-31 00:00:00 | 164.83   | 161.38   |            0 |             0 |     85.38      |  28376.2    |
| 2011-02-07 00:00:00 | 2011-02-07 00:00:00 | 166.66   | 164.79   |            0 |             0 |     88.79      |  28465      |
| 2011-02-14 00:00:00 | 2011-02-14 00:00:00 | 168.04   | 166.15   |            0 |             0 |     90.15      |  28555.1    |
| 2011-02-21 00:00:00 | 2011-02-21 00:00:00 | 165.12   | 165.67   |            0 |             0 |     89.67      |  28644.8    |
| 2011-02-28 00:00:00 | 2011-02-28 00:00:00 | 161      | 165.53   |            0 |             0 |     89.53      |  28734.3    |
| 2011-03-07 00:00:00 | 2011-03-07 00:00:00 | 160.68   | 161.41   |            0 |             0 |     85.41      |  28819.7    |
| 2011-03-14 00:00:00 | 2011-03-14 00:00:00 | 159.96   | 159.94   |            0 |             0 |     83.94      |  28903.7    |
| 2011-03-21 00:00:00 | 2011-03-21 00:00:00 | 157.97   | 161.62   |            0 |             0 |     85.62      |  28989.3    |
| 2011-03-28 00:00:00 | 2011-03-28 00:00:00 | 160.23   | 158.2    |            0 |             1 |     82.2       |  29071.5    |
| 2011-04-04 00:00:00 | 2011-04-04 00:00:00 | 160.96   | 160.76   |            0 |             0 |     84.76      |  29156.3    |
| 2011-04-11 00:00:00 | 2011-04-11 00:00:00 | 155.13   | 160.54   |            0 |             0 |     84.54      |  29240.8    |
| 2011-04-18 00:00:00 | 2011-04-18 00:00:00 | 153.51   | 154.05   |            0 |             1 |     78.05      |  29318.9    |
| 2011-04-25 00:00:00 | 2011-04-25 00:00:00 | 151.01   | 152.58   |            0 |             1 |     76.58      |  29395.4    |
| 2011-05-02 00:00:00 | 2011-05-02 00:00:00 | 150.1    | 152.2    |            0 |             1 |     76.2       |  29471.6    |
| 2011-05-09 00:00:00 | 2011-05-09 00:00:00 | 141.46   | 149.7    |            0 |             1 |     73.7       |  29545.3    |
| 2011-05-16 00:00:00 | 2011-05-16 00:00:00 | 134.99   | 140.89   |            0 |             1 |     64.89      |  29610.2    |
| 2011-05-23 00:00:00 | 2011-05-23 00:00:00 | 138.66   | 133.64   |            0 |             1 |     57.64      |  29667.9    |
| 2011-05-30 00:00:00 | 2011-05-30 00:00:00 | 135.33   | 140.82   |            0 |             1 |     64.82      |  29732.7    |
| 2011-06-06 00:00:00 | 2011-06-06 00:00:00 | 135.92   | 134.75   |            0 |             1 |     58.75      |  29791.4    |
| 2011-06-13 00:00:00 | 2011-06-13 00:00:00 | 137.23   | 136.13   |            0 |             1 |     60.13      |  29851.6    |
| 2011-06-20 00:00:00 | 2011-06-20 00:00:00 | 130.91   | 136.42   |            0 |             1 |     60.42      |  29912      |
| 2011-06-27 00:00:00 | 2011-06-27 00:00:00 | 136.65   | 130.75   |            0 |             1 |     54.75      |  29966.7    |
| 2011-07-04 00:00:00 | 2011-07-04 00:00:00 | 134.08   | 135.9    |            0 |             1 |     59.9       |  30026.6    |
| 2011-07-11 00:00:00 | 2011-07-11 00:00:00 | 130.16   | 132.75   |            0 |             1 |     56.75      |  30083.4    |
| 2011-07-18 00:00:00 | 2011-07-18 00:00:00 | 135.49   | 129.58   |            0 |             1 |     53.58      |  30137      |
| 2011-07-25 00:00:00 | 2011-07-25 00:00:00 | 134.97   | 134.17   |            0 |             1 |     58.17      |  30195.1    |
| 2011-08-01 00:00:00 | 2011-08-01 00:00:00 | 125.18   | 136.92   |            0 |             1 |     60.92      |  30256.1    |
| 2011-08-08 00:00:00 | 2011-08-08 00:00:00 | 116.47   | 122.08   |            0 |             1 |     46.08      |  30302.1    |
| 2011-08-15 00:00:00 | 2011-08-15 00:00:00 | 111.76   | 117.57   |            0 |             1 |     41.57      |  30343.7    |
| 2011-08-22 00:00:00 | 2011-08-22 00:00:00 | 111.75   | 114.17   |            0 |             1 |     38.17      |  30381.9    |
| 2011-08-29 00:00:00 | 2011-08-29 00:00:00 | 107.06   | 113.65   |            0 |             1 |     37.65      |  30419.5    |
| 2011-09-05 00:00:00 | 2011-09-05 00:00:00 | 102.25   | 103.67   |            0 |             1 |     27.67      |  30447.2    |
| 2011-09-12 00:00:00 | 2011-09-12 00:00:00 | 107.49   | 100.79   |            0 |             1 |     24.79      |  30472      |
| 2011-09-19 00:00:00 | 2011-09-19 00:00:00 |  95.18   | 105.32   |            0 |             1 |     29.32      |  30501.3    |
| 2011-09-26 00:00:00 | 2011-09-26 00:00:00 |  94.55   |  96.19   |            0 |             1 |     20.19      |  30521.5    |
| 2011-10-03 00:00:00 | 2011-10-03 00:00:00 |  92.69   |  93.74   |            0 |             1 |     17.74      |  30539.2    |
| 2011-10-10 00:00:00 | 2011-10-10 00:00:00 |  96.73   |  94.92   |            0 |             1 |     18.92      |  30558.2    |
| 2011-10-17 00:00:00 | 2011-10-17 00:00:00 | 102.09   |  95.51   |            0 |             1 |     19.51      |  30577.7    |
| 2011-10-24 00:00:00 | 2011-10-24 00:00:00 | 115.86   | 102.65   |            0 |             1 |     26.65      |  30604.3    |
| 2011-10-31 00:00:00 | 2011-10-31 00:00:00 | 105.04   | 112.79   |            0 |             1 |     36.79      |  30641.1    |
| 2011-11-07 00:00:00 | 2011-11-07 00:00:00 | 101.66   | 104.95   |            0 |             1 |     28.95      |  30670.1    |
| 2011-11-14 00:00:00 | 2011-11-14 00:00:00 |  91.91   | 100.52   |            0 |             1 |     24.52      |  30694.6    |
| 2011-11-21 00:00:00 | 2011-11-21 00:00:00 |  88.75   |  90.18   |            0 |             1 |     14.18      |  30708.8    |
| 2011-11-28 00:00:00 | 2011-11-28 00:00:00 |  97.25   |  92.72   |            0 |             1 |     16.72      |  30725.5    |
| 2011-12-05 00:00:00 | 2011-12-05 00:00:00 | 101.45   |  99.56   |            0 |             1 |     23.56      |  30749      |
| 2011-12-12 00:00:00 | 2011-12-12 00:00:00 |  90.1    |  99.34   |            0 |             1 |     23.34      |  30772.4    |
| 2011-12-19 00:00:00 | 2011-12-19 00:00:00 |  93.79   |  90.62   |            0 |             1 |     14.62      |  30787      |
| 2011-12-26 00:00:00 | 2011-12-26 00:00:00 |  90.43   |  93.5    |            0 |             1 |     17.5       |  30804.5    |
| 2012-01-02 00:00:00 | 2012-01-02 00:00:00 |  93.42   |  92.97   |            0 |             1 |     16.97      |  30821.5    |
| 2012-01-09 00:00:00 | 2012-01-09 00:00:00 |  98.96   |  93.49   |            0 |             1 |     17.49      |  30839      |
| 2012-01-16 00:00:00 | 2012-01-16 00:00:00 | 108.74   |  98.62   |            0 |             1 |     22.62      |  30861.6    |
